Datetime,LOAD_CAPITL_t-21,LOAD_CAPITL_t-22,LOAD_CAPITL_t-23,LOAD_CAPITL_t-24,LOAD_DUNWOD_t-21,LOAD_DUNWOD_t-22,LOAD_DUNWOD_t-23,LOAD_DUNWOD_t-24,LOAD_GENESE_t-17,LOAD_GENESE_t-18,LOAD_GENESE_t-20,LOAD_GENESE_t-21,LOAD_GENESE_t-22,LOAD_GENESE_t-23,LOAD_GENESE_t-24,LOAD_HUD VL_t-20,LOAD_HUD VL_t-21,LOAD_HUD VL_t-24,LOAD_LONGIL_t-13,LOAD_LONGIL_t-17,LOAD_LONGIL_t-18,LOAD_LONGIL_t-19,LOAD_LONGIL_t-20,LOAD_LONGIL_t-21,LOAD_LONGIL_t-22,LOAD_LONGIL_t-23,LOAD_LONGIL_t-24,LOAD_MILLWD_t-15,LOAD_N.Y.C._t-21,LOAD_N.Y.C._t-22,LOAD_N.Y.C._t-23,LOAD_N.Y.C._t-24,temp_CAPITL_t-3,temp_CAPITL_t-9,temp_CAPITL_t-18,temp_CAPITL_t-20,temp_CENTRL_t-3,temp_CENTRL_t-6,temp_CENTRL_t-11,temp_CENTRL_t-21,temp_CENTRL_t-23,temp_CENTRL_t-24,temp_GENESE_t-6,temp_GENESE_t-8,temp_GENESE_t-11,temp_GENESE_t-20,temp_GENESE_t-21,temp_GENESE_t-22,temp_GENESE_t-24,temp_LONGIL_t-18,temp_N.Y.C._t-24,temp_WEST_t-3,temp_WEST_t-6,temp_WEST_t-8,temp_WEST_t-19,temp_WEST_t-20,temp_WEST_t-21,temp_WEST_t-22,temp_WEST_t-23,temp_WEST_t-24,last_24h_mean_DUNWOD_t-17,last_24h_mean_DUNWOD_t-20,last_24h_mean_HUD VL_t-24,last_24h_mean_LONGIL_t-12,is_weekend_0,is_weekend_1
8/29/19,1683.5416670000006,1616.291667,1514.425,1400.85,796.9416667,772.45,726.35,674.0333333,1478.85,1478.641667,1367.616667,1343.666667,1278.675,1174.9,1074.525,1400.95,1390.075,1107.725,2887.95,2853.333333,2899.316667,2930.3,2933.758333,2932.558333,2818.6416670000012,2620.508333,2409.966667,374.2142857,6938.825,6779.716667000002,6479.941667,6108.933333,20.81818182,19.72727273,24.71428571,27.0,19.4,20.0,20.0,22.2,22.8,21.1,20.0,20.6,20.0,21.7,22.2,23.3,21.1,21.0,23.3,20.6,20.6,20.6,26.1,25.0,25.0,23.9,23.3,22.8,688.7052579,691.185119,1161.57624,2429.524038,1,0
8/30/19,1635.375,1554.525,1439.241667,1309.958333,819.8166667,785.3916667000003,724.975,661.3,1303.683333,1311.733333,1269.45,1266.016667,1211.841667,1122.566667,1028.258333,1343.383333,1319.975,1024.891667,3000.63125,3589.041667,3629.966667,3543.633333,3362.416667,3256.975,3028.925,2755.683333,2480.833333,398.275,6867.075,6667.491667,6346.9,5988.933333,18.90909091,18.36363636,20.5,21.5,16.7,16.1,15.6,22.8,23.3,22.8,16.1,15.6,15.6,22.2,22.8,23.9,22.8,27.0,26.1,21.7,18.9,17.8,22.8,22.2,22.2,22.8,22.8,22.2,729.0594618,738.8521701000003,1154.6759550000004,2562.285268,1,0
8/31/19,1595.891667,1521.7,1436.558333,1333.966667,915.8166667000003,880.925,825.4916667,766.2583333,1309.083333,1300.8,1212.891667,1203.041667,1149.091667,1061.091667,970.3166667000003,1474.266667,1441.075,1139.608333,3093.85,3725.583333,3753.175,3675.683333,3527.191667,3418.166667,3252.958333,3028.908333,2766.833333,426.44166669999987,7542.133333,7323.183333,7045.5333329999985,6713.416667,17.0,17.54545455,23.14285714,25.71428571,16.1,16.7,17.8,25.6,24.4,22.2,16.7,16.7,17.8,25.6,25.6,25.0,22.2,28.0,29.4,18.9,20.0,20.6,23.9,23.9,23.9,23.3,23.3,22.8,742.0,753.4694444,1178.753125,2734.923177,0,1
9/1/19,1444.8,1398.208333,1318.433333,1225.18125,747.925,728.1,694.5833332999997,651.89375,1051.35,1064.453846,1045.016667,1050.491667,1008.441667,952.525,888.3375,1219.691667,1205.1,980.65625,2859.066667,3270.85,3310.161538,3207.838462,3035.408333,2950.483333,2787.541667,2598.775,2389.05,357.275,6391.741667,6281.708333,6107.491667,5860.14375,19.0,18.45454545,23.0,23.0,15.6,13.9,12.2,22.2,21.7,19.4,13.9,11.1,12.2,21.1,22.2,22.2,19.4,26.0,25.6,18.3,15.0,12.8,21.1,22.2,22.8,21.7,21.7,20.6,737.1059524,713.187149,1072.968873,2849.710565,0,1
9/2/19,1434.0,1389.666667,1326.685714,1240.15,718.7333332999997,702.8333332999997,673.4142857,635.6666667000002,1050.083333,1055.075,1077.466667,1090.666667,1056.633333,1005.935714,944.125,1186.675,1180.233333,987.7666667,2557.591667,2848.541667,2881.116667,2815.95,2756.225,2745.458333,2638.683333,2495.057143,2302.583333,323.4916667,6102.125,6051.791667,5910.471429,5691.116667,17.91666667,17.41666667,20.0,22.0,13.3,12.0,14.4,22.2,21.7,20.6,12.0,13.3,14.4,23.9,22.2,22.2,20.6,24.0,22.8,16.1,15.0,15.6,23.3,23.3,22.8,22.2,20.6,18.9,640.5382774,632.7445809,985.7987103,2500.055357,1,0
9/3/19,1539.4,1456.225,1349.933333,1241.325,822.0666667,792.8583332999997,742.9583332999997,686.325,1109.55,1146.158333,1138.575,1161.666667,1116.458333,1042.858333,974.2833333,1342.466667,1337.933333,1067.391667,2821.575,2897.675,2908.075,2927.425,2924.866667,2944.45,2820.183333,2605.708333,2376.241667,334.7583333,6925.883333,6834.875,6590.575,6277.4,20.38461538,18.53846154,21.0,21.0,18.9,17.8,17.8,21.7,20.6,21.1,17.8,17.8,17.8,22.2,21.7,20.6,21.1,22.0,23.9,18.3,18.9,18.9,21.1,22.2,21.7,20.6,21.1,21.1,657.4148313,668.5374008,1081.530208,2399.577728,1,0
9/4/19,1639.275,1549.4,1441.741667,1310.093333,874.9,821.1928571000003,755.7083332999997,688.9933333,1389.616667,1393.608333,1377.808333,1382.433333,1307.271429,1209.058333,1118.826667,1465.358333,1434.158333,1085.526667,2939.875,3539.725,3610.258333,3541.383333,3389.341667,3295.5,3031.664286,2752.45,2464.313333,402.1916667,7296.833333,7006.357143000001,6672.0333329999985,6290.553333,19.35294118,20.41176471,22.0,22.78947368,16.7,17.2,16.1,25.0,25.6,24.4,17.2,17.2,16.1,24.4,25.0,25.6,24.4,26.0,25.0,20.0,17.8,16.1,23.9,23.9,25.0,25.6,25.6,25.0,748.7487599,763.0727182999997,1177.641042,2541.693056,1,0
9/5/19,1613.475,1509.241667,1385.816667,1267.45,1008.758333,941.0916667,858.9583332999997,774.3083333,1297.98125,1289.4,1231.05,1229.633333,1160.508333,1064.075,979.8833333,1536.058333,1485.291667,1123.533333,3214.216667,3856.86875,3849.583333,3802.408333,3718.333333,3651.158333,3406.166667,3079.616667,2765.725,433.05,8491.558332999999,8115.516667,7609.725,7017.766667,21.31578947,20.05263158,21.66666667,23.0,21.1,21.1,20.6,23.3,21.1,19.4,21.1,21.7,20.6,25.0,23.3,21.7,19.4,25.0,30.6,23.3,24.4,23.9,21.1,20.0,19.4,19.4,18.9,18.3,791.6938318,807.0945263,1224.8719,2780.737349,1,0
9/6/19,1504.35,1420.183333,1305.8,1195.816667,773.0083333,734.2916667000003,678.2583333,621.4916667,1236.566667,1244.216667,1211.583333,1217.808333,1148.716667,1060.858333,976.8666667,1222.85,1222.508333,952.0083333,2617.333333,2935.316667,2948.125,2910.191667,2892.5,2850.375,2678.6,2440.25,2188.291667,347.25,6743.941667,6520.45,6196.3,5796.791667,18.53846154,17.15384615,20.8,22.0,17.2,13.9,12.2,21.1,20.6,19.4,13.9,13.9,12.2,20.0,21.1,21.1,19.4,22.0,22.2,17.8,16.1,14.4,21.7,21.7,22.2,22.8,21.7,20.0,772.7302802999999,740.9403497000003,1062.9844369999996,2901.146974,1,0
9/7/19,1423.541667,1354.041667,1264.091667,1177.285714,667.2583333,634.6083332999998,596.4666667,547.95,1207.866667,1191.358333,1152.091667,1152.5,1106.225,1039.5,959.35,1102.841667,1087.05,889.0142857000003,2552.741667,2474.433333,2435.866667,2434.466667,2448.1,2388.0,2286.266667000001,2123.858333,1947.542857,303.9416667,5808.275,5583.341667000002,5337.7166670000015,5007.257143,15.38888889,17.72222222,21.22222222,22.0,13.3,10.6,12.2,22.8,20.6,17.2,10.6,12.2,12.2,21.1,22.8,21.7,17.2,15.0,16.1,16.1,15.0,13.3,22.8,22.2,20.0,17.8,17.2,16.7,658.7992712,646.8207990000002,977.7504655,2426.916298,0,1
9/8/19,1364.683333,1316.566667,1253.116667,1165.391667,664.85,642.9666667,615.5666667,579.4333333,1025.9,1052.833333,1071.041667,1084.041667,1044.591667,982.3916667,915.525,1086.066667,1095.466667,899.7,2075.075,2468.958333,2530.55,2518.478571,2521.025,2495.991667,2374.308333,2229.691667,2058.333333,294.4333333,5704.825,5606.1,5429.55,5206.791667,17.0,18.71428571,21.0,21.0,16.7,15.6,14.4,19.4,19.4,18.9,15.6,15.6,14.4,19.4,19.4,20.0,18.9,23.0,23.3,16.1,13.9,13.9,18.3,18.9,19.4,20.6,21.1,19.4,579.4366719999998,575.5647474,921.0602564,2088.7326350000008,0,1
9/9/19,1425.016667,1344.625,1244.708333,1154.416667,733.1416667000003,707.0083333,660.55,612.3166667,1020.966667,1041.033333,1060.65,1076.55,1028.391667,955.2583333,897.5083332999999,1183.633333,1177.716667,934.0166667,2183.425,2658.741667,2705.658333,2736.25,2753.991667,2742.9,2610.583333,2419.675,2200.933333,313.7615385,6155.291667,6060.058333,5869.758333,5576.4,16.91666667,16.41666667,21.0,22.0,17.2,15.0,13.3,20.6,17.2,16.1,15.0,14.4,13.3,20.6,20.6,18.9,16.1,25.0,25.0,16.7,16.1,15.0,18.9,18.9,18.9,18.3,17.8,17.2,581.4605502000003,588.6178915,948.3294071,2073.499206,1,0
9/10/19,1546.675,1451.908333,1345.325,1235.283333,794.375,754.9416667,701.2083332999997,638.8916667000002,1121.869231,1136.141667,1149.238462,1159.525,1094.816667,1006.908333,931.1583333,1242.630769,1232.991667,964.4,2697.875,3032.5,3096.083333,3070.166667,3034.053846,2967.916667,2790.916667,2538.208333,2271.041667,334.18125,6814.175,6563.633333,6239.05,5838.825,15.63636364,13.45454545,18.25,20.75,12.8,11.1,11.1,18.9,18.9,17.8,11.1,10.6,11.1,18.9,18.9,19.4,17.8,25.0,22.2,15.0,12.8,12.2,20.6,20.6,19.4,19.4,19.4,17.2,663.6019374,673.2961041,1022.016239,2327.468854,1,0
9/11/19,1635.635714,1546.575,1441.533333,1335.8,800.6642857,766.55,711.9416667,658.8,1329.208333,1348.541667,1373.608333,1387.492857,1318.9,1222.333333,1135.283333,1328.841667,1307.057143,1034.716667,2669.808333,2981.116667,3049.416667,3055.45,3047.958333,3016.442857,2849.216667,2612.525,2360.3,341.7333333,7035.264286,6779.4,6437.891667,6038.4083329999985,18.92857143,16.78571429,23.0,23.0,10.0,9.4,9.4,28.3,27.2,26.1,9.4,10.6,9.4,27.8,28.3,28.3,26.1,24.0,23.9,14.4,12.8,11.7,25.6,26.7,26.7,26.1,25.6,24.4,697.7798809999997,699.2051587000003,1083.930456,2517.786476,1,0
9/12/19,1828.508333,1702.7083329999994,1558.158333,1422.308333,1068.5,1004.033333,929.05,849.8333332999997,1576.875,1578.923529,1508.05,1485.483333,1390.375,1269.983333,1169.366667,1737.6166670000002,1684.125,1271.783333,3070.808333,3809.55,3862.658824,3784.8,3690.775,3579.808333,3351.283333,3061.691667,2765.066667,472.05833330000013,8572.25,8326.941667000001,7917.291667,7408.266667,22.21428571,23.5,28.0,29.0,23.3,22.2,20.0,29.4,27.8,25.0,22.2,22.8,20.0,29.4,29.4,28.9,25.0,27.0,31.1,25.0,25.6,22.0,26.7,26.7,26.7,26.1,26.1,25.0,763.0266369,801.3592758,1302.605681,2569.454663,1,0
9/13/19,1474.8,1402.735714,1299.8,1192.933333,811.2666667000003,754.8571429,695.5666667,633.3,1145.591667,1153.191667,1153.916667,1163.908333,1102.457143,1018.425,943.9583332999997,1193.65,1171.9,935.5,3275.433333,3203.9,3138.8916670000012,3070.191667,3028.666667,2906.825,2695.235714,2447.5,2186.808333,397.025,7069.708333,6671.114286,6244.683333,5782.008333,22.0,17.0,15.6,16.0,20.0,21.1,16.1,17.2,17.8,16.7,21.1,17.8,16.1,17.2,17.2,17.8,16.7,23.0,21.1,20.0,20.0,18.3,16.1,16.7,16.7,17.2,18.3,17.2,883.1461806,851.5760417000001,1153.838938,3027.481618,1,0
9/14/19,1401.214286,1345.35,1263.064286,1183.691667,677.5214286,652.0333333,610.7785713999998,571.95,1107.728571,1109.816667,1099.983333,1107.95,1062.05,994.4571429,927.875,1121.275,1107.021429,901.9083333,2288.358333,2512.7,2529.983333,2517.583333,2518.35,2442.664286,2317.991667,2156.3357140000007,1977.908333,311.85714289999993,5943.392857,5747.016667,5447.578571,5135.275,16.0,16.0,18.85714286,18.57142857,13.9,11.7,8.9,18.3,17.8,16.7,11.7,8.9,8.9,18.9,18.3,18.3,16.7,21.0,19.4,14.4,12.8,12.2,22.8,22.8,22.8,21.1,21.1,20.0,668.9387401,649.1686012,965.8208829,2490.15754,0,1
9/15/19,1395.241667,1345.7,1271.175,1197.458333,718.8083333,700.45,671.7,639.95,1088.5,1104.866667,1099.15,1102.2,1056.291667,993.5833332999997,929.7916667000003,1142.466667,1127.333333,964.1416667,2346.641667000001,2562.483333,2611.8,2648.241667,2707.975,2686.366667,2612.116667,2486.983333,2341.116667,293.025,6200.5333329999985,6129.841667000002,5969.95,5747.475,17.57142857,16.71428571,18.5,18.83333333,16.7,17.2,16.1,23.3,23.9,21.1,17.2,17.2,16.1,22.8,23.3,22.8,21.1,23.0,24.4,18.3,17.8,17.8,21.1,21.1,21.1,21.1,20.6,20.0,598.896627,598.9337797999998,975.5212798,2107.470585,0,1
9/16/19,1495.95,1418.65,1326.466667,1233.55,791.6333333,755.1833333,707.65,647.8166667,1069.957143,1087.908333,1108.108333,1100.166667,1045.808333,973.6333333,915.2083332999997,1271.125,1235.3,960.625,2718.3466670000007,3236.885714,3298.491667,3221.45,3154.366667,3073.525,2876.383333,2620.808333,2369.141667000001,351.2666667,6684.541667,6589.35,6345.641667,5982.325,17.5,16.0,23.0,22.14285714,15.6,15.0,13.9,19.4,19.4,18.3,15.0,14.4,13.9,22.8,19.4,19.4,18.3,26.0,26.1,18.9,15.6,14.4,20.6,20.6,21.1,20.6,20.6,19.4,650.9007044,663.5895932999998,1011.916687,2325.921131,1,0
9/17/19,1502.358333,1434.191667,1315.80625,1210.975,787.3666667,739.3583332999997,683.1375,609.8833333,1184.35,1182.175,1177.708333,1174.633333,1101.65,1008.375,928.95,1267.55,1236.841667,944.5083333,2621.2,2930.916667,2970.45,2969.108333,2976.083333,2894.358333,2699.966667,2448.63125,2194.108333,315.5916667,7083.05,6808.608333,6448.31875,6010.483333,19.0,16.0,20.66666667,22.0,17.2,16.1,15.6,21.1,21.1,18.9,16.1,16.1,15.6,20.0,21.1,21.7,18.9,23.0,23.3,17.8,17.2,17.2,22.2,21.1,22.8,22.2,21.1,19.4,700.2602678999997,699.9883929,1054.557949,2599.893214,1,0
9/18/19,1450.608333,1355.433333,1253.341667,1177.025,719.1083332999997,668.8666667,620.75,560.45,1175.8,1190.191667,1187.308333,1183.35,1105.191667,1008.908333,937.25,1199.016667,1158.191667,890.4583332999997,2295.491667,2760.958333,2828.008333,2796.058333,2758.625,2669.35,2487.291667,2256.666667,2006.591667,314.9666667,6392.291667,6143.575,5801.575,5398.85,17.38461538,15.53846154,21.0,22.0,12.8,9.4,10.6,21.7,20.6,18.3,9.4,10.6,10.6,22.2,21.7,22.2,18.3,23.0,23.3,16.7,15.6,13.9,22.8,22.8,23.3,22.8,22.2,20.6,659.5571181,653.5612847,986.8368056,2366.987314,1,0
9/19/19,1428.766667,1347.666667,1255.125,1174.5,677.0666667,635.1333333,579.875,530.7083333,1185.866667,1202.741667,1185.75,1179.633333,1103.166667,1011.966667,938.9333332999997,1155.875,1131.4,890.525,2183.535714,2352.491667,2412.983333,2449.35,2487.65,2417.333333,2261.716667,2051.041667,1840.808333,295.425,5932.8,5673.308333,5324.5916670000015,4952.4083329999985,13.0,14.8,17.5,18.1,10.0,11.1,10.0,21.7,21.7,19.4,11.1,10.0,10.0,21.7,21.7,21.7,19.4,18.0,19.4,16.7,13.9,12.8,23.3,23.3,23.9,23.3,22.8,21.1,617.1628967999999,609.9778274,957.868502,2226.697222,1,0
9/20/19,1436.133333,1346.816667,1248.058333,1169.758333,662.3,625.0083333,574.925,522.45,1194.45,1211.375,1197.216667,1190.7,1115.125,1020.408333,950.45,1132.475,1112.775,865.7166667000001,1977.541667,2276.833333,2368.74375,2406.366667,2444.308333,2387.891667000001,2241.866667,2045.558333,1835.991667,273.8916667,5834.475,5603.308333,5282.858333,4913.183333,11.0,14.0,18.5,19.5,11.7,10.6,8.3,21.7,21.1,16.7,10.6,10.6,8.3,21.7,21.7,22.2,16.7,20.0,19.4,17.2,14.4,13.9,23.3,23.9,23.9,23.9,23.3,22.2,584.2685516,582.1606522999998,938.256374,2024.375694,1,0
9/21/19,1398.725,1339.15,1268.783333,1189.975,682.3416667,647.1666667000002,610.2333332999998,564.2083332999998,1238.175,1242.508333,1209.516667,1199.925,1133.008333,1046.958333,959.6583333,1143.4,1119.675,897.6333332999999,2079.033333,2489.058333,2586.391667000001,2598.625,2604.558333,2530.6,2401.716667,2220.866667,2026.708333,297.8416667,6132.991667,5885.491667,5589.225,5280.275,11.0,9.2,22.5,24.25,13.3,13.9,11.7,23.9,22.8,20.0,13.9,12.2,11.7,23.3,23.9,23.9,20.0,24.0,24.4,17.2,15.0,13.9,25.6,26.7,27.2,26.7,24.4,23.9,592.7071305,597.6191964,946.0161706,1994.330494,0,1
9/22/19,1443.9,1376.183333,1301.875,1206.058333,708.4416667,677.2666667000002,640.1083332999998,597.8333332999998,1280.666667,1306.7,1279.65,1260.675,1193.825,1111.741667,1030.941667,1173.025,1121.683333,915.8333332999997,2293.841667,2783.558333,2850.433333,2794.008333,2760.441667,2645.475,2510.166667,2330.966667,2145.266667000001,322.0833333,6184.916667,6054.491667,5865.075,5623.391667,15.72727273,14.09090909,25.33333333,28.0,14.4,15.0,13.3,27.2,26.1,21.1,15.0,14.4,13.3,26.7,27.2,27.2,21.1,27.0,25.0,20.0,17.2,16.1,28.3,28.3,28.3,27.8,27.8,26.1,594.8847222,596.3548611,950.3666667,2089.634722,0,1
9/23/19,1683.85,1595.533333,1488.275,1370.25,824.625,801.7833333,747.475,684.8083333,1436.892857,1457.808333,1455.45,1426.366667,1330.291667,1223.45,1126.741667,1433.508333,1385.45,1078.458333,2510.275,3037.571429,3072.866667,3021.3,3030.725,2960.066667,2808.183333,2597.85,2363.016667000001,374.025,7077.191667,6951.258333,6675.025,6286.75,17.45454545,14.18181818,27.0,30.0,19.4,18.3,17.8,31.1,29.4,25.6,18.3,18.3,17.8,31.1,31.1,30.6,25.6,27.0,27.2,22.2,20.0,20.0,28.3,28.9,28.9,28.3,27.2,24.4,625.302629,637.408879,1056.015079,2217.427034,1,0
9/24/19,1674.891667,1549.6875,1462.183333,1362.508333,1009.491667,953.3625,888.5083332999999,796.2,1326.608333,1326.083333,1307.133333,1252.108333,1169.0625,1085.366667,997.8333332999997,1644.291667,1600.3,1211.225,3069.042857,3664.8,3641.791667,3553.841667,3553.008333,3441.583333,3230.13125,2978.383333,2699.35,467.4428571,8314.041667,7971.11875,7563.116667,7028.425,23.63636364,21.45454545,28.75,28.25,23.3,22.2,21.7,21.7,21.1,20.0,22.2,21.1,21.7,24.4,21.7,21.7,20.0,26.0,30.6,21.7,24.4,24.4,20.6,22.2,20.6,20.6,20.0,17.8,785.3881448,811.6103671,1288.668948,2572.626885,1,0
9/25/19,1453.458333,1361.716667,1272.35,1189.991667,756.25,713.4083333,646.1083332999998,589.875,1161.841667,1158.158333,1189.9,1174.508333,1103.266667,1012.75,940.1333333,1210.408333,1167.683333,894.975,2649.808333,2910.35,2965.6416670000012,2912.716667,2917.15,2775.941667,2579.691667,2338.7,2089.375,355.1083333,6664.8,6366.741667,5980.6,5557.025,24.52631579,21.05263158,16.52380952,16.04761905,17.2,15.0,15.0,18.3,18.3,17.8,15.0,15.0,15.0,18.9,18.3,18.3,17.8,23.0,22.8,16.7,16.7,15.0,17.2,18.9,17.8,18.3,18.3,18.3,785.9123264,755.0887153,1068.660466,2828.890141,1,0
9/26/19,1529.291667,1447.516667,1330.275,1219.883333,752.9083333,708.025,648.7,592.55,1277.008333,1281.858333,1299.591667,1283.675,1209.208333,1113.116667,1022.091667,1212.141667,1171.158333,900.2416667000001,2279.675,2775.35,2855.025,2833.375,2858.333333,2751.675,2601.875,2373.166667,2127.05,342.1153846,6757.383333,6528.258333,6190.275,5758.925,14.38095238,12.95238095,21.16666667,22.16666667,12.8,13.3,12.2,25.6,24.4,21.7,13.3,12.8,12.2,25.0,25.6,25.6,21.7,24.0,25.0,16.7,13.9,12.8,24.4,25.0,24.4,23.9,22.8,21.7,647.3780182,646.0505876,981.2921207,2317.456796,1,0
9/27/19,1456.691667,1368.025,1268.133333,1184.891667,719.1833333,680.1083332999998,625.0666667,560.1083332999998,1167.483333,1150.391667,1167.333333,1152.283333,1085.175,1001.391667,925.8,1165.775,1133.691667,893.725,2597.358333,2995.616667,2900.716667,2833.666667,2817.15,2723.425,2537.65,2296.0,2054.083333,364.45,6613.983333,6342.183333,5967.966667000002,5574.733333,14.0,15.09090909,17.0,17.0,21.1,18.3,17.2,21.7,20.6,18.3,18.3,17.2,17.2,20.0,21.7,21.7,18.3,23.5,20.0,21.1,19.4,19.4,20.6,21.1,20.6,21.1,20.0,18.3,666.1211806,662.9458333,997.7454861,2298.300427,1,0
9/28/19,1397.975,1324.308333,1273.791667,1199.721429,690.9916667,655.725,620.85,573.9571429,1124.016667,1131.291667,1142.758333,1122.516667,1072.716667,1009.125,946.0857143,1143.641667,1097.616667,911.6642857,2179.3,2586.058333,2613.7,2582.9,2592.575,2480.416667,2342.975,2167.45,1990.521429,327.7461538,6213.208333,6001.541667,5745.491667,5445.657143,13.83333333,12.83333333,20.33333333,23.0,11.1,11.7,9.4,22.8,22.2,20.0,11.7,10.6,9.4,22.2,22.8,22.8,20.0,23.0,20.6,15.6,12.8,10.0,21.7,22.2,23.3,23.9,22.8,21.7,626.1571047,622.1949519,952.6466804,2298.493056,0,1
9/29/19,1479.958333,1421.5,1355.358333,1283.658333,781.1,760.3083333,720.9583332999997,687.6666667000003,1149.291667,1165.566667,1156.814286,1122.641667,1067.966667,1007.583333,940.85,1310.721429,1272.125,1061.041667,2325.725,2751.2,2802.433333,2783.358333,2823.492857,2753.325,2656.691667,2525.775,2361.916667,352.8642857,6702.691667,6609.5333329999985,6445.483333,6216.15,16.770491800000002,16.08196721,15.04918033,14.81967213,19.4,18.9,19.4,26.7,23.9,23.3,18.9,19.4,19.4,27.2,26.7,25.6,23.3,23.0,27.8,19.4,22.2,21.1,21.7,21.7,20.6,20.0,17.8,16.1,615.5545635,623.1633929,1010.485466,2120.120414,0,1
9/30/19,1353.05,1271.991667,1191.266667,1124.575,722.1583333,684.6416667000002,640.8833333,591.8416667,968.5083333,1004.55,1061.308333,1038.85,982.4083333,920.5,860.95,1123.758333,1083.466667,857.4916667000001,2462.608333,2848.625,2877.178571,2809.9,2788.858333,2659.366667,2507.333333,2290.566667,2087.566667,359.97058819999995,6142.025,5987.7833329999985,5751.55,5426.708333,14.01639344,13.32786885,12.29508197,12.06557377,18.3,17.2,14.4,17.2,15.0,13.3,17.2,16.7,14.4,17.2,17.2,16.1,13.3,26.0,22.8,16.1,15.0,13.9,16.7,16.1,16.1,14.4,13.3,12.2,667.4961047,662.5432772999999,978.2000817,2341.073512,1,0
10/1/19,1458.4,1373.223077,1284.5,1210.016667,690.5692307999999,653.4846154,608.9166667000002,559.4,1137.158333,1152.475,1196.225,1171.761538,1110.776923,1024.283333,955.6833332999997,1156.958333,1120.630769,890.0083332999999,2255.225,2481.208333,2513.575,2568.0,2578.675,2483.8,2351.053846,2165.566667,1982.833333,313.675,6052.507692,5834.969231,5566.866667,5226.933333,11.26229508,10.57377049,14.57142857,16.85714286,11.7,10.6,11.1,17.2,17.8,17.8,10.6,11.7,11.1,16.7,17.2,17.8,17.8,21.0,18.9,11.7,11.7,11.7,18.9,20.0,20.0,20.0,19.4,19.4,627.6698041,623.8676215,949.9416667000003,2275.29177,1,0
10/2/19,1599.228571,1503.525,1421.492857,1342.441667,826.4928571,786.45,733.3214286,671.9166667000002,1540.564286,1521.1,1456.116667,1393.721429,1306.333333,1200.207143,1105.583333,1402.175,1369.692857,1076.875,2423.157143,2922.585714000001,2966.817647,2964.7,3004.95,2909.692857,2752.483333,2554.55,2350.283333,351.5416667,7188.942856999999,6937.5,6606.021429,6163.716667000002,16.53846154,15.61538462,17.0,20.5,17.8,17.8,18.3,31.1,28.3,27.8,17.8,18.3,18.3,31.7,31.1,30.0,27.8,24.0,26.1,17.8,17.8,18.9,26.1,26.1,25.0,23.3,21.1,20.6,641.4145557,657.6821069,1068.058808,2170.895887,1,0
10/3/19,1423.291667,1348.025,1277.525,1194.358333,940.2083332999997,868.1666667000003,778.1166667,691.0166667000003,1140.253846,1136.692308,1164.891667,1131.666667,1066.241667,987.1666667000003,913.4166667000003,1405.483333,1316.05,972.0166667,3308.258333,3885.430769,3777.530769,3735.991667,3653.375,3442.175,3184.225,2818.3916670000012,2459.175,444.95,8061.133333,7573.108333,6984.1,6386.975,21.0,21.0,17.0,15.0,22.2,22.8,20.0,13.3,12.2,12.2,22.8,21.7,20.0,15.0,13.3,12.8,12.2,31.0,25.6,20.6,20.0,20.0,14.4,14.4,13.3,12.8,12.2,11.7,798.7389149,822.0189063999999,1224.639427,2537.24296,1,0
10/4/19,1473.016667,1390.975,1308.275,1225.466667,665.4916667,634.625,583.8333332999998,531.4166667,1119.566667,1135.025,1159.433333,1131.733333,1075.391667,994.0416667000003,926.0083333,1125.158333,1087.916667,865.4083332999999,2239.533333,2260.991667,2297.933333,2377.325,2395.875,2321.8,2199.658333,2020.608333,1827.825,301.9416667,5766.333333,5556.116667,5280.291667,4919.583333,11.0,9.363636364,7.833333333,7.75,11.1,9.4,8.9,12.8,13.3,13.9,9.4,9.4,8.9,11.1,12.8,12.8,13.9,13.0,15.0,11.1,10.0,9.4,10.6,11.7,12.2,12.2,12.8,12.2,699.4675283,656.1373467,969.6258929,2761.325481,1,0
10/5/19,1402.8,1331.635714,1274.75,1203.066667,656.7583333,625.1285713999998,587.7333332999998,542.7916667000002,1063.366667,1060.591667,1108.475,1095.091667,1049.35,982.0583332999997,913.5666667000003,1070.083333,1039.966667,878.8666667000001,2003.261538,2078.925,2160.05,2248.783333,2315.375,2233.5,2121.828571,1976.375,1804.15,291.975,5465.0916670000015,5240.692857,4994.083333,4677.891667,7.458333333,7.208333333,6.833333333,6.75,16.1,13.9,10.0,8.9,8.9,8.3,13.9,13.3,10.0,8.9,8.9,9.4,8.3,17.0,13.9,12.2,11.7,12.2,8.9,8.9,9.4,8.9,8.9,8.3,593.1658654,592.5151708999998,917.6752137,2015.469192,0,1
